titleId,ordering,title,regionclanguage,types,attributes,isOriginalTitle
tt0000720,2,The Man and the Woman,USc\N,imdbDisplay,\N,0
tt0000721,2,The Man in the Box,USc\N,imdbDisplay,\N,0
tt0000722,2,The Red Barn Mystery,USc\N,imdbDisplay,\N,0
tt0000724,2,The Merchant of Venice,USc\N,imdbDisplay,\N,0
tt0000725,2,Mixed Babies,USc\N,imdbDisplay,\N,0
tt0000727,1,Monday Morning in a Coney Island Police Court,USc\N,imdbDisplay,\N,0
tt0000727,3,Coney Island Police Court,USc\N,alternative,\N,0
tt0000728,2,Money Mad,USc\N,imdbDisplay,\N,0
tt0000730,2,Mr. Jones at the Ball,USc\N,imdbDisplay,\N,0
tt0000731,1,Mrs. Jones Entertains,USc\N,imdbDisplay,\N,0
tt0000732,2,The Music Master,USc\N,imdbDisplay,\N,0
tt0000733,1,Old Isaacs the Pawnbroker,USc\N,imdbDisplay,\N,0
tt0000734,1,Othello,USc\N,imdbDisplay,\N,0
tt0000734,2,Jealousy,USc\N,alternative,\N,0
tt0000736,1,The Outlaw,USc\N,imdbDisplay,\N,0
tt0000737,2,Over the Hill to the Poorhouse,USc\N,imdbDisplay,\N,0
tt0000738,1,The Paris Hat,USc\N,imdbDisplay,\N,0
tt0000740,2,The Pirate's Gold,USc\N,imdbDisplay,\N,0
tt0000741,2,The Planter's Wife,USc\N,imdbDisplay,\N,0
tt0000743,2,The Princess in the Vase,USc\N,imdbDisplay,\N,0
tt0000744,1,Professional Jealousy,USc\N,imdbDisplay,\N,0
tt0000745,1,Raffles an American Cracksman,USc\N,imdbDisplay,\N,0
tt0000746,1,The Reckoning,USc\N,imdbDisplay,\N,0
tt0000747,2,The Red Girl,USc\N,imdbDisplay,\N,0
tt0000748,3,The Red Man and the Child,USc\N,imdbDisplay,\N,0
tt0000749,3,Rescued from an Eagle's Nest,USc\N,imdbDisplay,\N,0
tt0000750,1,Richard III,USc\N,imdbDisplay,\N,0
tt0000751,1,The Roman,USc\N,imdbDisplay,\N,0
tt0000752,3,Romance of a Jewess,USc\N,imdbDisplay,\N,0
tt0000753,2,The Romance of an Egg,USc\N,imdbDisplay,\N,0
tt0000754,1,Romeo and Juliet a Romantic Story of the Ancient Feud Between the Italian Houses of Montague and Capulet,USc\N,\N,long title,0
tt0000754,5,Romeo and Juliet,USc\N,imdbDisplay,\N,0
tt0000755,1,The Dream of an Opium Fiend,USc\N,\N,\N,0
tt0000756,3,The Sculptor's Nightmare,USc\N,imdbDisplay,\N,0
tt0000757,2,She,USc\N,imdbDisplay,\N,0
tt0000758,4,Sherlock Holmes,USc\N,imdbDisplay,\N,0
tt0000759,2,Sherlock Holmes II: Raffles Escaped from Prison,USc\N,imdbDisplay,\N,0
tt0000760,3,Sherlock Holmes III: The Detective's Adventure in the Gas Cellar,USc\N,imdbDisplay,\N,0
tt0000762,2,A Smoked Husband,USc\N,imdbDisplay,\N,0
tt0000763,1,The Snowman,USc\N,imdbDisplay,\N,0
tt0000764,3,The Song of the Shirt,USc\N,imdbDisplay,\N,0
tt0000765,2,The Stage Rustler,USc\N,imdbDisplay,\N,0
tt0000766,1,The Stage-Struck Daughter,USc\N,imdbDisplay,\N,0
tt0000767,1,The Stolen Jewels,USc\N,imdbDisplay,\N,0
tt0000769,4,Knight of Black Art,USc\N,imdbDisplay,\N,0
tt0000770,6,The Taming of the Shrew,USc\N,imdbDisplay,\N,0
tt0000771,3,The Tavern Keeper's Daughter,USc\N,imdbDisplay,\N,0
tt0000772,2,The Test of Friendship,USc\N,imdbDisplay,\N,0
tt0000773,2,Thompson's Night Out,USc\N,imdbDisplay,\N,0
tt0000775,3,Susceptible Youth,USc\N,imdbDisplay,\N,0
tt0000776,8,The Last Days of Pompeii,USc\N,\N,\N,0
tt0000777,1,An Unexpected Santa Claus,USc\N,imdbDisplay,\N,0
tt0000778,3,The Valet's Wife,USc\N,imdbDisplay,\N,0
tt0000778,4,The Valet's Wife or Deceiving the Uncle,USc\N,alternative,\N,0
tt0000779,2,The Vaquero's Vow,USc\N,imdbDisplay,\N,0
tt0000781,1,The Viking's Daughter: The Story of the Ancient Norsemen,USc\N,\N,\N,0
tt0000781,3,The Viking's Daughter,USc\N,\N,short title,0
tt0000782,2,A Visit to the Seaside at Brighton Beach England,USc\N,\N,\N,0
tt0000783,2,When Knighthood Was in Flower,USc\N,imdbDisplay,\N,0
tt0000784,2,When Knights Were Bold,USc\N,imdbDisplay,\N,0
tt0000785,2,Where the Breakers Roar,USc\N,imdbDisplay,\N,0
tt0000787,2,A Woman's Way,USc\N,imdbDisplay,\N,0
tt0000788,2,The Yellow Peril,USc\N,imdbDisplay,\N,0
tt0000789,2,The Zulu's Heart,USc\N,imdbDisplay,\N,0
tt0000790,5,The Battle in the Clouds,USc\N,imdbDisplay,\N,0
tt0000792,1,And a Little Child Shall Lead Them,USc\N,imdbDisplay,\N,0
tt0000794,1,The Apache Girl's Revenge,USc\N,\N,\N,0
tt0000794,2,The Revenge of the Apache Girl,USc\N,alternative,\N,0
tt0000795,1,The Artist's Revenge,USc\N,imdbDisplay,\N,0
tt0000796,1,As It Is in Real Life,USc\N,imdbDisplay,\N,0
tt0000797,2,At the Altar,USc\N,imdbDisplay,\N,0
tt0000800,1,The Awakening,USc\N,imdbDisplay,\N,0
tt0000801,1,Threads of Fate,USc\N,\N,reissue title,0
tt0000801,3,A Baby's Shoe,USc\N,imdbDisplay,\N,0
tt0000803,2,The Child Benefactor,USc\N,imdbDisplay,\N,0
tt0000806,1,The Best Man Wins,USc\N,imdbDisplay,\N,0
tt0000807,1,The Better Way,USc\N,imdbDisplay,\N,0
tt0000808,2,Betty's Choice,USc\N,imdbDisplay,\N,0
tt0000809,1,Bill Sharkey's Last Game,USc\N,imdbDisplay,\N,0
tt0000809,3,Bill Sharkey's Revenge,USc\N,alternative,\N,0
tt0000810,2,The Black Sheep,USc\N,imdbDisplay,\N,0
tt0000813,1,Bluebeard,USc\N,imdbDisplay,\N,0
tt0000815,1,The Brahma Diamond,USc\N,imdbDisplay,\N,0
tt0000816,2,The Broken Locket,USc\N,imdbDisplay,\N,0
tt0000817,2,A Message to Napoleon,USc\N,imdbDisplay,\N,0
tt0000819,2,A Burglar's Mistake,USc\N,imdbDisplay,\N,0
tt0000821,2,The Cardinal's Conspiracy,USc\N,imdbDisplay,\N,0
tt0000823,1,A Change of Heart,USc\N,imdbDisplay,\N,0
tt0000824,1,A Child of the Forest,USc\N,imdbDisplay,\N,0
tt0000825,2,The Children's Friend,USc\N,imdbDisplay,\N,0
tt0000826,1,Choosing a Husband,USc\N,imdbDisplay,\N,0
tt0000827,4,Comata the Sioux,USc\N,imdbDisplay,\N,0
tt0000828,3,Confidence,USc\N,imdbDisplay,\N,0
tt0000829,2,A Convict's Sacrifice,USc\N,imdbDisplay,\N,0
tt0000831,3,The Cord of Life,USc\N,imdbDisplay,\N,0
tt0000832,6,A Corner in Wheat,USc\N,imdbDisplay,\N,0
tt0000833,5,The Country Doctor,USc\N,imdbDisplay,\N,0
tt0000835,1,The Cricket on the Hearth,USc\N,imdbDisplay,\N,0
tt0000837,1,The Criminal Hypnotist,USc\N,imdbDisplay,\N,0
tt0000840,2,The Curtain Pole,USc\N,imdbDisplay,\N,0
tt0000841,1,The Day After,USc\N,imdbDisplay,\N,0
tt0000843,2,The Death Disc: A Story of the Cromwellian Period,USc\N,imdbDisplay,\N,0
tt0000843,3,The Death Disc,USc\N,\N,short title,0
tt0000845,1,The Deception,USc\N,imdbDisplay,\N,0
tt0000848,1,Incident from Don Quixote,USc\N,\N,\N,0
tt0000848,5,The Painting of a Miraculous Spider,USc\N,imdbDisplay,\N,0
tt0000851,2,The Drive for a Life,USc\N,imdbDisplay,\N,0
tt0000852,4,A Drunkard's Reformation,USc\N,imdbDisplay,\N,0
tt0000853,2,The Eavesdropper,USc\N,imdbDisplay,\N,0
tt0000854,1,Edgar Allan Poe,USc\N,imdbDisplay,\N,0
tt0000854,3,Edgar Allen Poe,USc\N,\N,alternative spelling,0
tt0000855,2,Eloping with Auntie,USc\N,imdbDisplay,\N,0
tt0000857,1,Eradicating Auntie,USc\N,alternative,\N,0
tt0000857,3,Eradicating Aunty,USc\N,imdbDisplay,\N,0
tt0000858,1,The Expiation,USc\N,imdbDisplay,\N,0
tt0000860,2,The Faded Lilies,USc\N,imdbDisplay,\N,0
tt0000861,1,A Fair Exchange,USc\N,imdbDisplay,\N,0
tt0000864,2,The Fascinating Mrs. Francis,USc\N,imdbDisplay,\N,0
tt0000870,3,A Fool's Revenge,USc\N,imdbDisplay,\N,0
tt0000871,1,Fools of Fate,USc\N,imdbDisplay,\N,0
tt0000872,1,The Foundling: A Dressing Room Waif,USc\N,alternative,\N,0
tt0000872,3,The Foundling,USc\N,imdbDisplay,\N,0
tt0000874,1,The French Duel,USc\N,imdbDisplay,\N,0
tt0000875,2,The Friend of the Family,USc\N,imdbDisplay,\N,0
tt0000876,1,Fuss and Feathers,USc\N,imdbDisplay,\N,0
tt0000877,2,Getting Even,USc\N,imdbDisplay,\N,0
tt0000878,3,The Gibson Goddess,USc\N,imdbDisplay,\N,0
tt0000880,2,The Girls and Daddy,USc\N,imdbDisplay,\N,0
tt0000882,3,The Golden Louis,USc\N,imdbDisplay,\N,0
tt0000883,5,The Grey Lady,USc\N,imdbDisplay,\N,0
tt0000884,2,The Red Domino,USc\N,imdbDisplay,\N,0
tt0000886,2,Hamlet Prince of Denmark,USc\N,\N,\N,0
tt0000887,2,Hansel and Gretel,USc\N,imdbDisplay,\N,0
tt0000888,1,The Heart of a Clown,USc\N,imdbDisplay,\N,0
tt0000889,2,The Heart of a Cowboy,USc\N,imdbDisplay,\N,0
tt0000890,3,The Heart of an Outlaw,USc\N,imdbDisplay,\N,0
tt0000891,2,The Witch and the Bicyclist,USc\N,\N,\N,0
tt0000891,5,Cycle Rider and the Witch,USc\N,\N,\N,0
tt0000892,2,Her First Biscuits,USc\N,imdbDisplay,\N,0
tt0000893,2,Her Indian Hero,USc\N,imdbDisplay,\N,0
tt0000894,4,The Farmer's Grandson,USc\N,imdbDisplay,\N,0
tt0000895,1,1776 or The Hessian Renegades,USc\N,alternative,\N,0
tt0000895,3,The Hessian Renegades,USc\N,imdbDisplay,\N,0
tt0000896,1,The Hindoo Dagger,USc\N,imdbDisplay,\N,0
tt0000897,1,His Duty,USc\N,imdbDisplay,\N,0
tt0000898,1,His Lost Love,USc\N,imdbDisplay,\N,0
tt0000899,1,His Reformation,USc\N,imdbDisplay,\N,0
tt0000900,2,His Ward's Love,USc\N,imdbDisplay,\N,0
tt0000901,1,His Wife's Mother,USc\N,imdbDisplay,\N,0
tt0000902,1,His Wife's Visitor,USc\N,imdbDisplay,\N,0
tt0000903,2,The Honor of Thieves,USc\N,imdbDisplay,\N,0
tt0000904,1,The House of Cards,USc\N,imdbDisplay,\N,0
tt0000905,1,I Did It,USc\N,imdbDisplay,\N,0
tt0000905,2,The Terrible Quarrel,USc\N,alternative,\N,0
tt0000905,3,I Did It Mamma,USc\N,\N,review title,0
tt0000907,2,In Little Italy,USc\N,imdbDisplay,\N,0
tt0000908,2,In Old Kentucky,USc\N,imdbDisplay,\N,0
tt0000909,2,In a Hempen Bag,USc\N,imdbDisplay,\N,0
tt0000910,1,In the Watches of the Night,USc\N,imdbDisplay,\N,0
tt0000911,1,In the Window Recess,USc\N,imdbDisplay,\N,0
tt0000912,1,The Indian Runner's Romance,USc\N,imdbDisplay,\N,0
tt0000913,1,The Indian Trailer,USc\N,imdbDisplay,\N,0
tt0000917,2,Jealousy and the Man,USc\N,imdbDisplay,\N,0
tt0000918,2,Jessie the Stolen Child,USc\N,imdbDisplay,\N,0
tt0000919,1,The Jilt,USc\N,imdbDisplay,\N,0
tt0000920,1,Jones and His New Neighbors,USc\N,imdbDisplay,\N,0
tt0000921,2,Jones and the Lady Book Agent,USc\N,imdbDisplay,\N,0
tt0000922,2,The Joneses Have Amateur Theatricals,USc\N,imdbDisplay,\N,0
tt0000924,3,A Bad Case,USc\N,\N,\N,0
tt0000924,6,The Jolly Germs,USc\N,\N,\N,0
tt0000925,2,Judgment,USc\N,imdbDisplay,\N,0
tt0000928,3,King Lear,USc\N,imdbDisplay,\N,0
tt0000932,2,A Woman of the People,USc\N,imdbDisplay,\N,0
tt0000933,1,Lady Helen's Escapade,USc\N,imdbDisplay,\N,0
tt0000934,3,Leather Stocking,USc\N,imdbDisplay,\N,0
tt0000935,3,The Light That Came,USc\N,imdbDisplay,\N,0
tt0000936,1,Lines of White on a Sullen Sea,USc\N,imdbDisplay,\N,0
tt0000938,1,The Little Darling,USc\N,imdbDisplay,\N,0
tt0000939,2,The Little Teacher,USc\N,imdbDisplay,\N,0
tt0000940,1,Lochinvar,USc\N,imdbDisplay,\N,0
tt0000942,2,The Lonely Villa,USc\N,imdbDisplay,\N,0
tt0000943,1,Love Finds a Way,USc\N,imdbDisplay,\N,0
tt0000945,2,Lucky Jim,USc\N,imdbDisplay,\N,0
tt0000946,3,The Lure of the Gown,USc\N,imdbDisplay,\N,0
tt0000950,5,Macbeth,USc\N,\N,\N,0
tt0000953,1,A Maid of the Mountains,USc\N,imdbDisplay,\N,0
tt0000954,1,Mamma,USc\N,imdbDisplay,\N,0
tt0000955,1,A Man with Three Wives,USc\N,imdbDisplay,\N,0
tt0000956,1,The Maniac Cook,USc\N,imdbDisplay,\N,0
tt0000958,1,The Medicine Bottle,USc\N,imdbDisplay,\N,0
tt0000960,2,The Mended Lute,USc\N,imdbDisplay,\N,0
tt0000961,2,The Message,USc\N,imdbDisplay,\N,0
tt0000962,2,The Mexican Sweethearts,USc\N,imdbDisplay,\N,0
tt0000963,1,A Mexican's Gratitude,USc\N,imdbDisplay,\N,0
tt0000964,2,A Midnight Adventure,USc\N,imdbDisplay,\N,0
tt0000965,2,Midnight Disturbance,USc\N,imdbDisplay,\N,0
tt0000966,6,A Midsummer Night's Dream,USc\N,imdbDisplay,\N,0
tt0000967,2,The Mills of the Gods,USc\N,imdbDisplay,\N,0
tt0000969,11,Les Misérables,UScen,\N,\N,0
tt0000969,4,Les Misérables,USc\N,imdbDisplay,\N,0
tt0000970,2,The Life of Moliere,USc\N,imdbDisplay,\N,0
tt0000971,5,The Mill,USc\N,imdbDisplay,\N,0
tt0000972,1,The Mountaineer's Honor,USc\N,imdbDisplay,\N,0
tt0000974,2,Mr. Jones Has a Card Party,USc\N,imdbDisplay,\N,0
tt0000975,2,Jones' Burglar,USc\N,alternative,\N,0
tt0000975,3,Mr. Jones' Burglar,USc\N,imdbDisplay,\N,0
tt0000976,2,Mrs. Jones' Lover,USc\N,\N,short title,0
tt0000979,2,The Life of Napoleon (Part Two),USc\N,alternative,\N,0
tt0000979,4,Napoleon the Man of Destiny,USc\N,imdbDisplay,\N,0
tt0000981,1,The Necklace,USc\N,imdbDisplay,\N,0
tt0000983,2,A New Trick,USc\N,imdbDisplay,\N,0
tt0000985,2,The Note in the Shoe,USc\N,imdbDisplay,\N,0
tt0000986,3,Nursing a Viper,USc\N,imdbDisplay,\N,0
tt0000988,2,The Short-Sighted Governess,USc\N,imdbDisplay,\N,0
tt0000989,2,Oh Uncle!,USc\N,imdbDisplay,\N,0
tt0000990,2,Oliver Twist,USc\N,imdbDisplay,\N,0
tt0000991,1,Custer's Last Stand,USc\N,alternative,\N,0
tt0000991,3,On the Little Big Horn or Custer's Last Stand,USc\N,imdbDisplay,\N,0
tt0000993,1,One Busy Hour,USc\N,imdbDisplay,\N,0
tt0000995,1,One Touch of Nature,USc\N,imdbDisplay,\N,0
tt0000997,2,The Open Gate,USc\N,imdbDisplay,\N,0
tt0000998,1,Othello,USc\N,\N,\N,0
tt0000999,1,The Destiny of Paul Wang,USc\N,alternative,\N,0
tt0000999,3,Paul Wang's Destiny,USc\N,imdbDisplay,\N,0
tt0001000,1,The Peachbasket Hat,USc\N,imdbDisplay,\N,0
tt0001000,3,The Peach-Basket Hat,USc\N,alternative,\N,0
tt0001002,2,The Politician's Love Story,USc\N,imdbDisplay,\N,0
tt0001005,1,Pranks,USc\N,imdbDisplay,\N,0
tt0001008,1,The Prince and the Pauper,USc\N,imdbDisplay,\N,0
tt0001009,4,The Smoke Fairy,USc\N,\N,short title,0
tt0001011,4,The Prussian Spy,USc\N,imdbDisplay,\N,0
tt0001012,1,The Ranchman's Rival,USc\N,imdbDisplay,\N,0
tt0001013,2,The Redman's View,USc\N,imdbDisplay,\N,0
tt0001014,2,Divided Love,USc\N,\N,reissue title,0
tt0001014,4,The Renunciation,USc\N,imdbDisplay,\N,0
tt0001015,1,The Restoration,USc\N,imdbDisplay,\N,0
tt0001016,2,Resurrection,USc\N,imdbDisplay,\N,0
tt0001017,3,A Wedding During the French Revolution,USc\N,imdbDisplay,\N,0
tt0001019,1,The Road Agents,USc\N,imdbDisplay,\N,0
tt0001020,1,The Road to the Heart,USc\N,imdbDisplay,\N,0
tt0001022,1,A Rose of the Tenderloin,USc\N,imdbDisplay,\N,0
tt0001023,2,The Roue's Heart,USc\N,imdbDisplay,\N,0
tt0001024,2,A Rude Hostess,USc\N,imdbDisplay,\N,0
tt0001025,1,A Rural Elopement,USc\N,imdbDisplay,\N,0
tt0001026,2,Ruy Blas,USc\N,imdbDisplay,\N,0
tt0001027,1,The Sacrifice,USc\N,imdbDisplay,\N,0
tt0001029,1,The Salvation Army Lass,USc\N,imdbDisplay,\N,0
tt0001030,2,Saul and David,USc\N,imdbDisplay,\N,0
tt0001030,4,Saul and David: The Biblical Story of the Shepherd Boy Who Became King of the Israelites,USc\N,\N,long title,0
tt0001031,2,Schneider's Anti-Noise Crusade,USc\N,imdbDisplay,\N,0
tt0001032,5,The Sealed Room,USc\N,imdbDisplay,\N,0
tt0001033,1,The Seventh Day,USc\N,imdbDisplay,\N,0
tt0001034,2,Shanghaied,USc\N,imdbDisplay,\N,0
tt0001035,2,She Would Be an Actress,USc\N,imdbDisplay,\N,0
tt0001038,1,Sherlock Holmes VI,USc\N,imdbDisplay,\N,0
tt0001040,1,A Sister's Love,USc\N,\N,short title,0
tt0001040,2,A Sister's Love: A Tale of the Franco-Prussian War,USc\N,imdbDisplay,\N,0
tt0001041,1,The Slave,USc\N,imdbDisplay,\N,0
tt0001044,3,The Son's Return,USc\N,imdbDisplay,\N,0
tt0001045,3,A Midsummer Night's Dream,USc\N,\N,literal English title,0
tt0001046,2,A Sound Sleeper,USc\N,imdbDisplay,\N,0
tt0001047,1,The Spanish Girl,USc\N,imdbDisplay,\N,0
tt0001048,3,The Special License,USc\N,imdbDisplay,\N,0
tt0001050,1,A Strange Meeting,USc\N,imdbDisplay,\N,0
tt0001052,2,The Suicide Club,USc\N,imdbDisplay,\N,0
tt0001053,1,A Sweet Revenge,USc\N,imdbDisplay,\N,0
tt0001054,2,Sweet and Twenty,USc\N,imdbDisplay,\N,0
tt0001055,2,A Tale of the West,USc\N,imdbDisplay,\N,0
tt0001057,2,Ten Nights in a Barroom,USc\N,imdbDisplay,\N,0
tt0001058,1,Tender Hearts,USc\N,imdbDisplay,\N,0
tt0001060,1,The Test,USc\N,imdbDisplay,\N,0
tt0001061,1,They Would Elope,USc\N,imdbDisplay,\N,0
tt0001062,2,Those Darn Hats,USc\N,\N,video catalogue title,0
tt0001062,6,Those Awful Hats,USc\N,imdbDisplay,\N,0
tt0001063,2,Those Boys!,USc\N,imdbDisplay,\N,0
tt0001064,2,Through the Breakers,USc\N,imdbDisplay,\N,0
tt0001065,1,Tis an Ill Wind,USc\N,alternative,\N,0
tt0001065,3,Tis an Ill Wind That Blows No Good,USc\N,imdbDisplay,\N,0
tt0001067,2,To Save Her Soul,USc\N,imdbDisplay,\N,0
tt0001071,2,Tragic Love,USc\N,imdbDisplay,\N,0
tt0001072,2,A Trap for Santa,USc\N,alternative,\N,0
tt0001072,5,A Trap for Santa Claus,USc\N,imdbDisplay,\N,0
tt0001074,2,The Trick That Failed,USc\N,imdbDisplay,\N,0
tt0001075,1,A Troublesome Satchel,USc\N,imdbDisplay,\N,0
tt0001076,2,Trying to Get Arrested,USc\N,imdbDisplay,\N,0
tt0001077,2,Twin Brothers,USc\N,imdbDisplay,\N,0
tt0001078,2,Two Memories,USc\N,imdbDisplay,\N,0
tt0001079,2,Two Women and a Man,USc\N,imdbDisplay,\N,0
tt0001083,1,The Violin Maker of Cremona,USc\N,imdbDisplay,\N,0
tt0001084,1,The Voice of the Violin,USc\N,imdbDisplay,\N,0
tt0001085,1,Wanted a Child,USc\N,imdbDisplay,\N,0
tt0001086,2,Was Justice Served?,USc\N,imdbDisplay,\N,0
tt0001087,2,Washington Under the American Flag,USc\N,imdbDisplay,\N,0
tt0001088,1,The Way of Man,USc\N,imdbDisplay,\N,0
tt0001089,1,We Must Do Our Best,USc\N,imdbDisplay,\N,0
tt0001090,2,The Welcome Burglar,USc\N,imdbDisplay,\N,0
tt0001091,1,What Drink Did,USc\N,imdbDisplay,\N,0
tt0001092,1,What's Your Hurry?,USc\N,imdbDisplay,\N,0
tt0001094,2,The Winning Coat,USc\N,imdbDisplay,\N,0
tt0001095,1,With Her Card,USc\N,imdbDisplay,\N,0
tt0001098,1,The Wooden Leg,USc\N,imdbDisplay,\N,0
tt0001099,2,A Wreath in Time,USc\N,imdbDisplay,\N,0
tt0001101,2,Abraham Lincoln's Clemency,USc\N,imdbDisplay,\N,0
tt0001102,1,Across the Plains,USc\N,imdbDisplay,\N,0
tt0001103,2,An Affair of Hearts,USc\N,imdbDisplay,\N,0
tt0001104,2,The Affair of an Egg,USc\N,imdbDisplay,\N,0
tt0001105,14,Woman Always Pays,USc\N,\N,\N,0
tt0001105,3,The Woman Always Pays,USc\N,\N,\N,0
tt0001106,2,Alice's Adventures in Wonderland,USc\N,imdbDisplay,\N,0
tt0001107,2,All on Account of the Milk,USc\N,imdbDisplay,\N,0
tt0001110,2,Amateur Night,USc\N,imdbDisplay,\N,0
tt0001114,1,The Angel of the Studio,USc\N,imdbDisplay,\N,0
tt0001117,6,Cleopatra,USc\N,\N,\N,0
tt0001118,3,An Arcadian Maid,USc\N,imdbDisplay,\N,0
tt0001119,1,Arms and the Woman,USc\N,imdbDisplay,\N,0
tt0001120,2,As It Is in Life,USc\N,imdbDisplay,\N,0
tt0001121,1,As the Bells Rang Out!,USc\N,imdbDisplay,\N,0
tt0001123,1,Away Out West,USc\N,imdbDisplay,\N,0
tt0001124,1,The Bad Man's Christmas Gift,USc\N,imdbDisplay,\N,0
tt0001125,2,The Bad Man's Last Deed,USc\N,imdbDisplay,\N,0
tt0001126,1,A Rough Night on the Bridge,USc\N,imdbDisplay,\N,0
tt0001128,2,The Bandit's Wife,USc\N,imdbDisplay,\N,0
tt0001129,2,The Banker's Daughters,USc\N,imdbDisplay,\N,0
tt0001130,1,The Bearded Bandit,USc\N,imdbDisplay,\N,0
tt0001134,1,Briton and Boer,USc\N,imdbDisplay,\N,0
tt0001135,1,The Broken Doll,USc\N,imdbDisplay,\N,0
tt0001136,2,A Broken Spell,USc\N,imdbDisplay,\N,0
tt0001137,1,Broncho Billy's Redemption,USc\N,imdbDisplay,\N,0
tt0001139,1,Buffalo Bill's Wild West and Pawnee Bill's Far East,USc\N,imdbDisplay,\N,0
tt0001143,1,The Call to Arms,USc\N,imdbDisplay,\N,0
tt0001144,1,The Call,USc\N,imdbDisplay,\N,0
tt0001146,1,Carminella,USc\N,imdbDisplay,\N,0
tt0001150,2,A Child of the Ghetto,USc\N,imdbDisplay,\N,0
tt0001151,2,A Child's Faith,USc\N,imdbDisplay,\N,0
tt0001152,2,A Child's Impulse,USc\N,imdbDisplay,\N,0
tt0001153,1,A Child's Stratagem,USc\N,imdbDisplay,\N,0
tt0001154,1,Circle C Ranch's Wedding Present,USc\N,imdbDisplay,\N,0
tt0001156,2,The Cloister's Touch,USc\N,imdbDisplay,\N,0
tt0001157,1,The Common Enemy,USc\N,imdbDisplay,\N,0
tt0001159,2,The Connecticut Yankee,USc\N,imdbDisplay,\N,0
tt0001160,1,Conscience,USc\N,imdbDisplay,\N,0
tt0001161,1,The Converts,USc\N,imdbDisplay,\N,0
tt0001165,1,The Course of True Love,USc\N,imdbDisplay,\N,0
tt0001166,1,The Courtship of Miles Standish,USc\N,imdbDisplay,\N,0
tt0001167,2,The Cowboy and the Squaw,USc\N,imdbDisplay,\N,0
tt0001168,2,A Cowboy's Mother-in-Law,USc\N,imdbDisplay,\N,0
tt0001169,2,The Cowboy's Sweetheart,USc\N,imdbDisplay,\N,0
tt0001170,1,A Cowboy's Vindication,USc\N,imdbDisplay,\N,0
tt0001171,2,The Cowpuncher's Ward,USc\N,imdbDisplay,\N,0
tt0001174,2,Cyclone Pete's Matrimony,USc\N,imdbDisplay,\N,0
tt0001176,1,The Dancing Girl of Butte,USc\N,imdbDisplay,\N,0
tt0001177,1,Davy Crockett,USc\N,imdbDisplay,\N,0
tt0001178,2,The Deputy's Love Affair,USc\N,imdbDisplay,\N,0
tt0001180,1,The Desperado,USc\N,imdbDisplay,\N,0
tt0001182,2,A Dixie Mother,USc\N,imdbDisplay,\N,0
tt0001186,4,Dorothy and the Scarecrow in Oz,USc\N,imdbDisplay,\N,0
tt0001187,1,The Duke's Plan,USc\N,imdbDisplay,\N,0
tt0001188,2,The Dumb Half Breed's Defense,USc\N,imdbDisplay,\N,0
tt0001191,2,Effecting a Cure,USc\N,imdbDisplay,\N,0
tt0001193,2,Elektra,USc\N,imdbDisplay,\N,0
tt0001198,1,The Engineer's Romance,USc\N,imdbDisplay,\N,0
tt0001199,2,The Engineer's Daughter,USc\N,imdbDisplay,\N,0
tt0001200,1,The Englishman and the Girl,USc\N,imdbDisplay,\N,0
tt0001202,1,Examination Day at School,USc\N,imdbDisplay,\N,0
tt0001206,2,The Face at the Window,USc\N,imdbDisplay,\N,0
tt0001207,3,Faithful,USc\N,imdbDisplay,\N,0
tt0001208,1,The Farmer's Daughter,USc\N,imdbDisplay,\N,0
tt0001210,1,A Fatal Picnic,USc\N,imdbDisplay,\N,0
tt0001213,2,The Fence on 'Bar Z' Ranch,USc\N,imdbDisplay,\N,0
tt0001216,3,The Final Settlement,USc\N,imdbDisplay,\N,0
tt0001217,2,A Flash of Light,USc\N,imdbDisplay,\N,0
tt0001218,6,A Fallen Spirit,USc\N,\N,\N,0
tt0001220,1,The Flower of the Ranch,USc\N,imdbDisplay,\N,0
tt0001221,1,For Her Sister's Sake,USc\N,imdbDisplay,\N,0
tt0001222,2,The Forest Ranger,USc\N,imdbDisplay,\N,0
tt0001223,3,Frankenstein,USc\N,imdbDisplay,\N,0
tt0001223,7,Frankenstein the First,USc\N,alternative,\N,0
tt0001226,2,From Tyranny to Liberty,USc\N,imdbDisplay,\N,0
tt0001227,3,The Fugitive,USc\N,imdbDisplay,\N,0
tt0001228,2,A Gambler of the West,USc\N,imdbDisplay,\N,0
tt0001230,1,Gentleman Joe,USc\N,imdbDisplay,\N,0
tt0001231,2,The Girl and the Fugitive,USc\N,imdbDisplay,\N,0
tt0001232,3,The Girl from Arizona,USc\N,imdbDisplay,\N,0
tt0001233,2,The Girl on Triple X,USc\N,imdbDisplay,\N,0
tt0001234,2,Gold Is Not All,USc\N,imdbDisplay,\N,0
tt0001235,3,A Gold Necklace,USc\N,imdbDisplay,\N,0
tt0001236,2,The Gold Seekers,USc\N,imdbDisplay,\N,0
tt0001237,2,The Golden Supper,USc\N,imdbDisplay,\N,0
tt0001243,1,Her Father's Pride,USc\N,imdbDisplay,\N,0
tt0001244,2,Her Photograph,USc\N,imdbDisplay,\N,0
tt0001245,1,Her Terrible Ordeal,USc\N,imdbDisplay,\N,0
tt0001248,2,His Last Burglary,USc\N,imdbDisplay,\N,0
tt0001249,3,His Last Dollar,USc\N,imdbDisplay,\N,0
